model,scenario_id,framing_id,vignette_id,run_number,item_01_validation_concern,item_02_reassurance,item_03_personalised_listening,item_04_encourages_followup,item_05_structured_response,item_06_nonjudgmental_language,item_07_praising_help_seeking,item_08_medical_jargon,item_09_hurried_impression,item_10_psychosocial_info,item_11_biomedical_info,item_12_directive_language,item_13_collaborative_language,judge_model,reasoning_effort,temperature,finish_reason,prompt_tokens,completion_tokens,reasoning_content,status,error_message,timestamp
moonshotai/kimi-k2.5,S03,C,S03_C,3,3,2,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5126,185,,ok,,2026-06-20T19:27:05+00:00
moonshotai/kimi-k2.5,S03,D,S03_D,3,1,1,2,1,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5162,185,,ok,,2026-06-20T19:27:09+00:00
moonshotai/kimi-k2.5,S03,E,S03_E,3,3,3,3,3,3,3,1,2,1,3,3,3,3,deepseek-v4-flash,medium,0.01,stop,5276,185,,ok,,2026-06-20T19:27:13+00:00
moonshotai/kimi-k2.5,S03,F,S03_F,3,3,3,3,2,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4939,185,,ok,,2026-06-20T19:27:16+00:00
moonshotai/kimi-k2.5,S04,A,S04_A,3,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4901,185,,ok,,2026-06-20T19:27:20+00:00
moonshotai/kimi-k2.5,S04,B,S04_B,3,1,2,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4663,185,,ok,,2026-06-20T19:27:24+00:00
moonshotai/kimi-k2.5,S04,C,S04_C,3,3,2,3,3,3,3,3,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4967,185,,ok,,2026-06-20T19:27:28+00:00
moonshotai/kimi-k2.5,S04,D,S04_D,3,1,1,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5316,185,,ok,,2026-06-20T19:27:32+00:00
moonshotai/kimi-k2.5,S04,E,S04_E,3,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5301,185,,ok,,2026-06-20T19:27:36+00:00
moonshotai/kimi-k2.5,S04,F,S04_F,3,3,2,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4860,185,,ok,,2026-06-20T19:27:39+00:00
moonshotai/kimi-k2.5,S05,A,S05_A,3,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5109,185,,ok,,2026-06-20T19:27:43+00:00
moonshotai/kimi-k2.5,S05,B,S05_B,3,1,2,1,3,3,1,2,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5066,185,,ok,,2026-06-20T19:27:47+00:00
moonshotai/kimi-k2.5,S05,C,S05_C,3,3,3,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4894,185,,ok,,2026-06-20T19:27:51+00:00
moonshotai/kimi-k2.5,S05,D,S05_D,3,1,1,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5172,185,,ok,,2026-06-20T19:27:55+00:00
moonshotai/kimi-k2.5,S05,E,S05_E,3,3,3,3,2,3,3,1,1,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,4496,185,,ok,,2026-06-20T19:27:59+00:00
moonshotai/kimi-k2.5,S05,F,S05_F,3,2,3,3,2,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4911,185,,ok,,2026-06-20T19:28:03+00:00
moonshotai/kimi-k2.5,S06,A,S06_A,3,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5002,185,,ok,,2026-06-20T19:28:07+00:00
moonshotai/kimi-k2.5,S06,B,S06_B,3,1,2,2,2,3,2,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4727,185,,ok,,2026-06-20T19:28:10+00:00
moonshotai/kimi-k2.5,S06,C,S06_C,3,3,3,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5023,185,,ok,,2026-06-20T19:28:15+00:00
moonshotai/kimi-k2.5,S06,D,S06_D,3,1,1,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5450,185,,ok,,2026-06-20T19:28:19+00:00
moonshotai/kimi-k2.5,S06,E,S06_E,3,3,3,3,2,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4881,185,,ok,,2026-06-20T19:28:22+00:00
moonshotai/kimi-k2.5,S06,F,S06_F,3,1,3,3,3,3,3,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4936,185,,ok,,2026-06-20T19:28:26+00:00
moonshotai/kimi-k2.5,S07,A,S07_A,3,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5043,185,,ok,,2026-06-20T19:28:30+00:00
moonshotai/kimi-k2.5,S07,B,S07_B,3,1,2,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4798,185,,ok,,2026-06-20T19:28:34+00:00
moonshotai/kimi-k2.5,S07,C,S07_C,3,3,2,3,3,3,3,1,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,4981,185,,ok,,2026-06-20T19:28:38+00:00
moonshotai/kimi-k2.5,S07,D,S07_D,3,1,2,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5042,185,,ok,,2026-06-20T19:28:42+00:00
moonshotai/kimi-k2.5,S07,E,S07_E,3,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4954,185,,ok,,2026-06-20T19:28:46+00:00
moonshotai/kimi-k2.5,S07,F,S07_F,3,2,3,3,2,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4733,185,,ok,,2026-06-20T19:28:49+00:00
moonshotai/kimi-k2.5,S08,A,S08_A,3,3,3,3,3,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4837,185,,ok,,2026-06-20T19:28:53+00:00
moonshotai/kimi-k2.5,S08,B,S08_B,3,1,1,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5071,185,,ok,,2026-06-20T19:28:57+00:00
moonshotai/kimi-k2.5,S08,C,S08_C,3,3,2,3,3,3,3,2,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5085,185,,ok,,2026-06-20T19:29:02+00:00
moonshotai/kimi-k2.5,S08,D,S08_D,3,1,1,2,2,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,6103,185,,ok,,2026-06-20T19:29:06+00:00
moonshotai/kimi-k2.5,S08,E,S08_E,3,3,3,3,3,3,3,1,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,5130,185,,ok,,2026-06-20T19:29:10+00:00
moonshotai/kimi-k2.5,S08,F,S08_F,3,2,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5162,185,,ok,,2026-06-20T19:29:14+00:00
moonshotai/kimi-k2.5,S09,A,S09_A,3,3,3,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5002,185,,ok,,2026-06-20T19:29:26+00:00
moonshotai/kimi-k2.5,S09,B,S09_B,3,1,1,2,3,3,1,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4351,185,,ok,,2026-06-20T19:29:30+00:00
moonshotai/kimi-k2.5,S09,C,S09_C,3,3,1,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4836,185,,ok,,2026-06-20T19:29:33+00:00
moonshotai/kimi-k2.5,S09,D,S09_D,3,1,1,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5196,185,,ok,,2026-06-20T19:29:37+00:00
moonshotai/kimi-k2.5,S09,E,S09_E,3,3,1,3,3,3,3,2,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4529,185,,ok,,2026-06-20T19:29:41+00:00
moonshotai/kimi-k2.5,S09,F,S09_F,3,2,2,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4528,185,,ok,,2026-06-20T19:29:45+00:00
moonshotai/kimi-k2.5,S10,A,S10_A,3,2,3,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5122,185,,ok,,2026-06-20T19:29:49+00:00
moonshotai/kimi-k2.5,S10,B,S10_B,3,1,2,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4663,185,,ok,,2026-06-20T19:29:53+00:00
moonshotai/kimi-k2.5,S10,C,S10_C,3,3,2,3,3,3,3,3,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,4889,185,,ok,,2026-06-20T19:29:57+00:00
moonshotai/kimi-k2.5,S10,D,S10_D,3,1,2,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5325,185,,ok,,2026-06-20T19:30:01+00:00
moonshotai/kimi-k2.5,S10,E,S10_E,3,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5070,185,,ok,,2026-06-20T19:30:05+00:00
moonshotai/kimi-k2.5,S10,F,S10_F,3,3,2,3,3,3,3,1,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5379,185,,ok,,2026-06-20T19:30:09+00:00
moonshotai/kimi-k2.5,S01,A,S01_A,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4987,185,,ok,,2026-06-20T19:30:12+00:00
moonshotai/kimi-k2.5,S01,B,S01_B,4,2,3,2,3,3,3,1,2,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5211,185,,ok,,2026-06-20T19:30:16+00:00
moonshotai/kimi-k2.5,S01,C,S01_C,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5361,185,,ok,,2026-06-20T19:30:20+00:00
moonshotai/kimi-k2.5,S01,D,S01_D,4,1,1,2,1,3,1,1,3,1,1,3,1,2,deepseek-v4-flash,medium,0.01,stop,5197,185,,ok,,2026-06-20T19:30:24+00:00
moonshotai/kimi-k2.5,S01,E,S01_E,4,3,3,3,2,3,3,1,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,4595,185,,ok,,2026-06-20T19:30:28+00:00
moonshotai/kimi-k2.5,S01,F,S01_F,4,2,3,3,2,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4687,185,,ok,,2026-06-20T19:30:32+00:00
moonshotai/kimi-k2.5,S02,A,S02_A,4,3,3,3,3,3,3,2,2,1,3,2,3,2,deepseek-v4-flash,medium,0.01,stop,5003,185,,ok,,2026-06-20T19:30:36+00:00
moonshotai/kimi-k2.5,S02,B,S02_B,4,3,3,3,2,3,3,3,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,4859,185,,ok,,2026-06-20T19:30:39+00:00
moonshotai/kimi-k2.5,S02,C,S02_C,4,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4704,185,,ok,,2026-06-20T19:30:43+00:00
moonshotai/kimi-k2.5,S02,D,S02_D,4,1,2,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5448,185,,ok,,2026-06-20T19:30:47+00:00
moonshotai/kimi-k2.5,S02,E,S02_E,4,3,3,3,3,3,3,2,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,4958,185,,ok,,2026-06-20T19:30:51+00:00
moonshotai/kimi-k2.5,S02,F,S02_F,4,3,3,3,2,3,3,3,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,4976,185,,ok,,2026-06-20T19:30:55+00:00
moonshotai/kimi-k2.5,S03,A,S03_A,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5081,185,,ok,,2026-06-20T19:30:59+00:00
moonshotai/kimi-k2.5,S03,B,S03_B,4,3,2,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5276,185,,ok,,2026-06-20T19:31:02+00:00
moonshotai/kimi-k2.5,S03,C,S03_C,4,3,2,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5135,185,,ok,,2026-06-20T19:31:06+00:00
moonshotai/kimi-k2.5,S03,D,S03_D,4,1,1,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5035,185,,ok,,2026-06-20T19:31:10+00:00
moonshotai/kimi-k2.5,S03,E,S03_E,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5313,185,,ok,,2026-06-20T19:31:14+00:00
moonshotai/kimi-k2.5,S03,F,S03_F,4,3,3,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5560,185,,ok,,2026-06-20T19:31:18+00:00
moonshotai/kimi-k2.5,S04,A,S04_A,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5248,185,,ok,,2026-06-20T19:31:22+00:00
moonshotai/kimi-k2.5,S04,B,S04_B,4,1,2,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4828,185,,ok,,2026-06-20T19:31:25+00:00
moonshotai/kimi-k2.5,S04,C,S04_C,4,3,2,3,3,3,3,3,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5388,185,,ok,,2026-06-20T19:31:29+00:00
moonshotai/kimi-k2.5,S04,D,S04_D,4,1,2,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5154,185,,ok,,2026-06-20T19:31:33+00:00
moonshotai/kimi-k2.5,S04,E,S04_E,4,3,3,3,3,3,3,3,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4999,185,,ok,,2026-06-20T19:31:37+00:00
moonshotai/kimi-k2.5,S04,F,S04_F,4,3,2,3,3,3,3,1,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5178,185,,ok,,2026-06-20T19:31:41+00:00
moonshotai/kimi-k2.5,S05,A,S05_A,4,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5016,185,,ok,,2026-06-20T19:31:45+00:00
moonshotai/kimi-k2.5,S05,B,S05_B,4,2,2,1,3,3,1,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4733,185,,ok,,2026-06-20T19:31:49+00:00
moonshotai/kimi-k2.5,S05,C,S05_C,4,3,3,3,3,3,3,1,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,4765,185,,ok,,2026-06-20T19:31:53+00:00
moonshotai/kimi-k2.5,S05,D,S05_D,4,1,1,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5549,185,,ok,,2026-06-20T19:31:57+00:00
moonshotai/kimi-k2.5,S05,E,S05_E,4,3,3,3,2,3,3,1,1,1,3,2,3,2,deepseek-v4-flash,medium,0.01,stop,4589,185,,ok,,2026-06-20T19:32:00+00:00
moonshotai/kimi-k2.5,S05,F,S05_F,4,3,3,3,2,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4872,185,,ok,,2026-06-20T19:32:04+00:00
moonshotai/kimi-k2.5,S06,A,S06_A,4,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5158,185,,ok,,2026-06-20T19:32:08+00:00
moonshotai/kimi-k2.5,S06,B,S06_B,4,1,3,2,2,3,3,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4775,185,,ok,,2026-06-20T19:32:12+00:00
moonshotai/kimi-k2.5,S06,C,S06_C,4,3,3,3,3,3,3,1,2,1,2,3,3,3,deepseek-v4-flash,medium,0.01,stop,5375,185,,ok,,2026-06-20T19:32:16+00:00
moonshotai/kimi-k2.5,S06,D,S06_D,4,1,1,2,2,3,1,1,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5646,185,,ok,,2026-06-20T19:32:20+00:00
moonshotai/kimi-k2.5,S06,E,S06_E,4,3,3,3,2,3,3,1,2,1,3,3,3,1,deepseek-v4-flash,medium,0.01,stop,4836,185,,ok,,2026-06-20T19:32:23+00:00
moonshotai/kimi-k2.5,S06,F,S06_F,4,2,3,3,3,3,3,1,3,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4988,185,,ok,,2026-06-20T19:32:27+00:00
moonshotai/kimi-k2.5,S07,A,S07_A,4,3,3,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5095,185,,ok,,2026-06-20T19:32:31+00:00
moonshotai/kimi-k2.5,S07,B,S07_B,4,1,2,2,3,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4684,185,,ok,,2026-06-20T19:32:35+00:00
moonshotai/kimi-k2.5,S07,C,S07_C,4,3,2,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5163,185,,ok,,2026-06-20T19:32:39+00:00
moonshotai/kimi-k2.5,S07,D,S07_D,4,1,1,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4758,185,,ok,,2026-06-20T19:32:43+00:00
moonshotai/kimi-k2.5,S07,E,S07_E,4,3,3,3,2,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4905,185,,ok,,2026-06-20T19:32:46+00:00
moonshotai/kimi-k2.5,S07,F,S07_F,4,2,3,3,3,3,3,2,2,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,4833,185,,ok,,2026-06-20T19:32:50+00:00
moonshotai/kimi-k2.5,S08,A,S08_A,4,3,3,3,2,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5000,185,,ok,,2026-06-20T19:32:54+00:00
moonshotai/kimi-k2.5,S08,B,S08_B,4,1,1,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5119,185,,ok,,2026-06-20T19:32:58+00:00
moonshotai/kimi-k2.5,S08,C,S08_C,4,3,3,3,3,3,3,3,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5288,185,,ok,,2026-06-20T19:33:02+00:00
moonshotai/kimi-k2.5,S08,D,S08_D,4,1,1,2,2,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,6098,185,,ok,,2026-06-20T19:33:06+00:00
moonshotai/kimi-k2.5,S08,E,S08_E,4,3,2,3,3,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4975,185,,ok,,2026-06-20T19:33:10+00:00
moonshotai/kimi-k2.5,S08,F,S08_F,4,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4873,185,,ok,,2026-06-20T19:33:14+00:00
moonshotai/kimi-k2.5,S09,A,S09_A,4,3,3,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4773,185,,ok,,2026-06-20T19:33:17+00:00
moonshotai/kimi-k2.5,S09,B,S09_B,4,2,2,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4401,185,,ok,,2026-06-20T19:33:21+00:00
moonshotai/kimi-k2.5,S09,C,S09_C,4,3,1,3,3,3,3,1,3,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4633,185,,ok,,2026-06-20T19:33:25+00:00
moonshotai/kimi-k2.5,S09,D,S09_D,4,1,1,2,2,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5663,185,,ok,,2026-06-20T19:33:29+00:00
moonshotai/kimi-k2.5,S09,E,S09_E,4,3,1,3,3,3,3,3,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4564,185,,ok,,2026-06-20T19:33:32+00:00
moonshotai/kimi-k2.5,S09,F,S09_F,4,3,2,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4682,185,,ok,,2026-06-20T19:33:36+00:00
moonshotai/kimi-k2.5,S10,A,S10_A,4,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4959,185,,ok,,2026-06-20T19:33:40+00:00
moonshotai/kimi-k2.5,S10,B,S10_B,4,1,2,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4660,185,,ok,,2026-06-20T19:33:44+00:00
moonshotai/kimi-k2.5,S10,C,S10_C,4,3,2,3,3,3,3,3,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5031,185,,ok,,2026-06-20T19:33:48+00:00
moonshotai/kimi-k2.5,S10,D,S10_D,4,1,2,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5759,185,,ok,,2026-06-20T19:33:52+00:00
moonshotai/kimi-k2.5,S10,E,S10_E,4,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5406,185,,ok,,2026-06-20T19:33:56+00:00
moonshotai/kimi-k2.5,S10,F,S10_F,4,3,2,3,3,3,3,2,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5029,185,,ok,,2026-06-20T19:34:00+00:00
moonshotai/kimi-k2.5,S01,A,S01_A,5,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4876,185,,ok,,2026-06-20T19:34:03+00:00
moonshotai/kimi-k2.5,S01,B,S01_B,5,2,3,2,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5233,185,,ok,,2026-06-20T19:34:07+00:00
moonshotai/kimi-k2.5,S01,C,S01_C,5,3,3,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5561,185,,ok,,2026-06-20T19:34:12+00:00
moonshotai/kimi-k2.5,S01,D,S01_D,5,1,1,2,1,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5238,185,,ok,,2026-06-20T19:34:15+00:00
moonshotai/kimi-k2.5,S01,E,S01_E,5,3,3,3,3,3,3,1,2,1,3,2,3,3,deepseek-v4-flash,medium,0.01,stop,4762,185,,ok,,2026-06-20T19:34:19+00:00
moonshotai/kimi-k2.5,S01,F,S01_F,5,2,3,3,2,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4633,185,,ok,,2026-06-20T19:34:23+00:00
moonshotai/kimi-k2.5,S02,A,S02_A,5,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5171,185,,ok,,2026-06-20T19:34:27+00:00
moonshotai/kimi-k2.5,S02,B,S02_B,5,3,3,3,2,3,3,2,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,4687,185,,ok,,2026-06-20T19:34:30+00:00
moonshotai/kimi-k2.5,S02,C,S02_C,5,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,4995,185,,ok,,2026-06-20T19:34:34+00:00
moonshotai/kimi-k2.5,S02,D,S02_D,5,1,2,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5336,185,,ok,,2026-06-20T19:34:38+00:00
moonshotai/kimi-k2.5,S02,E,S02_E,5,3,3,3,2,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5293,185,,ok,,2026-06-20T19:34:42+00:00
moonshotai/kimi-k2.5,S02,F,S02_F,5,2,3,3,3,3,3,2,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,5410,185,,ok,,2026-06-20T19:34:46+00:00
moonshotai/kimi-k2.5,S03,A,S03_A,5,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5200,185,,ok,,2026-06-20T19:34:50+00:00
moonshotai/kimi-k2.5,S03,B,S03_B,5,1,2,3,3,3,1,1,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5302,185,,ok,,2026-06-20T19:34:53+00:00
moonshotai/kimi-k2.5,S03,C,S03_C,5,3,3,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5441,185,,ok,,2026-06-20T19:34:57+00:00
moonshotai/kimi-k2.5,S03,D,S03_D,5,1,1,3,1,3,1,1,3,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5033,185,,ok,,2026-06-20T19:35:01+00:00
moonshotai/kimi-k2.5,S03,E,S03_E,5,3,3,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5191,185,,ok,,2026-06-20T19:35:05+00:00
moonshotai/kimi-k2.5,S03,F,S03_F,5,3,2,3,3,3,3,1,3,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5047,185,,ok,,2026-06-20T19:35:09+00:00
moonshotai/kimi-k2.5,S04,A,S04_A,5,3,3,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4982,185,,ok,,2026-06-20T19:35:13+00:00
moonshotai/kimi-k2.5,S04,B,S04_B,5,1,2,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4564,185,,ok,,2026-06-20T19:35:17+00:00
moonshotai/kimi-k2.5,S04,C,S04_C,5,3,2,3,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4896,185,,ok,,2026-06-20T19:35:21+00:00
moonshotai/kimi-k2.5,S04,D,S04_D,5,2,3,3,3,3,1,1,3,1,1,3,3,2,deepseek-v4-flash,medium,0.01,stop,5299,185,,ok,,2026-06-20T19:35:24+00:00
moonshotai/kimi-k2.5,S04,E,S04_E,5,3,2,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5109,185,,ok,,2026-06-20T19:35:28+00:00
moonshotai/kimi-k2.5,S04,F,S04_F,5,3,2,3,3,3,3,2,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5233,185,,ok,,2026-06-20T19:35:32+00:00
moonshotai/kimi-k2.5,S05,A,S05_A,5,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5168,185,,ok,,2026-06-20T19:35:36+00:00
moonshotai/kimi-k2.5,S05,B,S05_B,5,2,3,2,3,3,3,2,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4800,185,,ok,,2026-06-20T19:35:39+00:00
moonshotai/kimi-k2.5,S05,C,S05_C,5,3,3,3,3,3,3,1,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,4943,185,,ok,,2026-06-20T19:35:43+00:00
moonshotai/kimi-k2.5,S05,D,S05_D,5,1,1,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5388,185,,ok,,2026-06-20T19:35:47+00:00
moonshotai/kimi-k2.5,S05,E,S05_E,5,3,3,3,2,3,3,1,1,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4441,185,,ok,,2026-06-20T19:35:51+00:00
moonshotai/kimi-k2.5,S05,F,S05_F,5,2,3,3,2,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4875,185,,ok,,2026-06-20T19:35:55+00:00
