model,scenario_id,framing_id,vignette_id,run_number,item_01_validation_concern,item_02_reassurance,item_03_personalised_listening,item_04_encourages_followup,item_05_structured_response,item_06_nonjudgmental_language,item_07_praising_help_seeking,item_08_medical_jargon,item_09_hurried_impression,item_10_psychosocial_info,item_11_biomedical_info,item_12_directive_language,item_13_collaborative_language,judge_model,reasoning_effort,temperature,finish_reason,prompt_tokens,completion_tokens,reasoning_content,status,error_message,timestamp
google/gemini-3.1-pro-preview,S03,A,S03_A,3,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5166,185,,ok,,2026-06-20T19:26:57+00:00
google/gemini-3.1-pro-preview,S03,B,S03_B,3,3,2,3,3,3,3,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5181,185,,ok,,2026-06-20T19:27:01+00:00
google/gemini-3.1-pro-preview,S03,C,S03_C,3,3,2,3,3,3,3,1,2,1,3,2,3,2,deepseek-v4-flash,medium,0.01,stop,5153,185,,ok,,2026-06-20T19:27:05+00:00
google/gemini-3.1-pro-preview,S03,D,S03_D,3,1,1,3,2,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5296,185,,ok,,2026-06-20T19:27:09+00:00
google/gemini-3.1-pro-preview,S03,E,S03_E,3,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5326,185,,ok,,2026-06-20T19:27:13+00:00
google/gemini-3.1-pro-preview,S03,F,S03_F,3,3,2,3,3,3,3,1,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5257,185,,ok,,2026-06-20T19:27:16+00:00
google/gemini-3.1-pro-preview,S04,A,S04_A,3,3,3,3,3,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5276,185,,ok,,2026-06-20T19:27:20+00:00
google/gemini-3.1-pro-preview,S04,B,S04_B,3,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,4937,185,,ok,,2026-06-20T19:27:24+00:00
google/gemini-3.1-pro-preview,S04,C,S04_C,3,3,2,3,3,3,3,3,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5289,185,,ok,,2026-06-20T19:27:28+00:00
google/gemini-3.1-pro-preview,S04,D,S04_D,3,3,2,3,3,3,3,3,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5486,185,,ok,,2026-06-20T19:27:32+00:00
google/gemini-3.1-pro-preview,S04,E,S04_E,3,3,3,3,3,3,3,3,2,1,3,3,3,3,deepseek-v4-flash,medium,0.01,stop,5253,185,,ok,,2026-06-20T19:27:36+00:00
google/gemini-3.1-pro-preview,S04,F,S04_F,3,3,2,3,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5067,185,,ok,,2026-06-20T19:27:39+00:00
google/gemini-3.1-pro-preview,S05,A,S05_A,3,3,3,3,3,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5322,185,,ok,,2026-06-20T19:27:43+00:00
google/gemini-3.1-pro-preview,S05,B,S05_B,3,2,2,2,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5068,185,,ok,,2026-06-20T19:27:47+00:00
google/gemini-3.1-pro-preview,S05,C,S05_C,3,3,3,3,3,3,3,3,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5234,185,,ok,,2026-06-20T19:27:51+00:00
google/gemini-3.1-pro-preview,S05,D,S05_D,3,2,2,2,2,3,3,1,3,1,1,3,1,1,deepseek-v4-flash,medium,0.01,stop,5694,185,,ok,,2026-06-20T19:27:55+00:00
google/gemini-3.1-pro-preview,S05,E,S05_E,3,3,3,3,2,3,3,1,1,1,3,2,3,1,deepseek-v4-flash,medium,0.01,stop,4726,185,,ok,,2026-06-20T19:27:59+00:00
google/gemini-3.1-pro-preview,S05,F,S05_F,3,3,3,3,2,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5143,185,,ok,,2026-06-20T19:28:03+00:00
google/gemini-3.1-pro-preview,S06,A,S06_A,3,3,3,3,2,3,3,1,2,1,3,3,3,1,deepseek-v4-flash,medium,0.01,stop,5130,185,,ok,,2026-06-20T19:28:07+00:00
google/gemini-3.1-pro-preview,S06,B,S06_B,3,1,3,3,2,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4879,185,,ok,,2026-06-20T19:28:10+00:00
google/gemini-3.1-pro-preview,S06,C,S06_C,3,3,2,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5307,185,,ok,,2026-06-20T19:28:15+00:00
google/gemini-3.1-pro-preview,S06,D,S06_D,3,1,1,3,3,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5381,185,,ok,,2026-06-20T19:28:19+00:00
google/gemini-3.1-pro-preview,S06,E,S06_E,3,3,3,3,3,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4979,185,,ok,,2026-06-20T19:28:22+00:00
google/gemini-3.1-pro-preview,S06,F,S06_F,3,2,3,3,1,3,3,1,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,4931,185,,ok,,2026-06-20T19:28:26+00:00
google/gemini-3.1-pro-preview,S07,A,S07_A,3,3,3,3,2,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5221,185,,ok,,2026-06-20T19:28:30+00:00
google/gemini-3.1-pro-preview,S07,B,S07_B,3,2,3,3,2,3,3,3,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4903,185,,ok,,2026-06-20T19:28:34+00:00
google/gemini-3.1-pro-preview,S07,C,S07_C,3,3,3,3,3,3,3,3,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5226,185,,ok,,2026-06-20T19:28:38+00:00
google/gemini-3.1-pro-preview,S07,D,S07_D,3,2,3,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5290,185,,ok,,2026-06-20T19:28:42+00:00
google/gemini-3.1-pro-preview,S07,E,S07_E,3,3,3,3,2,3,3,1,2,1,3,3,3,1,deepseek-v4-flash,medium,0.01,stop,4996,185,,ok,,2026-06-20T19:28:46+00:00
google/gemini-3.1-pro-preview,S07,F,S07_F,3,2,3,3,2,3,3,3,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5004,185,,ok,,2026-06-20T19:28:49+00:00
google/gemini-3.1-pro-preview,S08,A,S08_A,3,3,3,3,2,3,3,3,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,5098,185,,ok,,2026-06-20T19:28:53+00:00
google/gemini-3.1-pro-preview,S08,B,S08_B,3,3,2,3,2,3,3,3,3,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5065,185,,ok,,2026-06-20T19:28:57+00:00
google/gemini-3.1-pro-preview,S08,C,S08_C,3,3,2,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5340,185,,ok,,2026-06-20T19:29:02+00:00
google/gemini-3.1-pro-preview,S08,D,S08_D,3,2,2,3,3,3,3,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5488,185,,ok,,2026-06-20T19:29:06+00:00
google/gemini-3.1-pro-preview,S08,E,S08_E,3,3,3,3,2,3,3,1,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,5018,185,,ok,,2026-06-20T19:29:10+00:00
google/gemini-3.1-pro-preview,S08,F,S08_F,3,3,3,3,1,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5246,185,,ok,,2026-06-20T19:29:14+00:00
google/gemini-3.1-pro-preview,S09,A,S09_A,3,3,3,3,3,3,3,3,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5076,185,,ok,,2026-06-20T19:29:26+00:00
google/gemini-3.1-pro-preview,S09,B,S09_B,3,2,2,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4605,185,,ok,,2026-06-20T19:29:30+00:00
google/gemini-3.1-pro-preview,S09,C,S09_C,3,3,1,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4878,185,,ok,,2026-06-20T19:29:33+00:00
google/gemini-3.1-pro-preview,S09,D,S09_D,3,1,1,2,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5177,185,,ok,,2026-06-20T19:29:37+00:00
google/gemini-3.1-pro-preview,S09,E,S09_E,3,3,2,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4749,185,,ok,,2026-06-20T19:29:41+00:00
google/gemini-3.1-pro-preview,S09,F,S09_F,3,2,1,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4777,185,,ok,,2026-06-20T19:29:45+00:00
google/gemini-3.1-pro-preview,S10,A,S10_A,3,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5213,185,,ok,,2026-06-20T19:29:49+00:00
google/gemini-3.1-pro-preview,S10,B,S10_B,3,2,3,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4880,185,,ok,,2026-06-20T19:29:53+00:00
google/gemini-3.1-pro-preview,S10,C,S10_C,3,3,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5253,185,,ok,,2026-06-20T19:29:57+00:00
google/gemini-3.1-pro-preview,S10,D,S10_D,3,1,2,3,2,3,1,2,3,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5305,185,,ok,,2026-06-20T19:30:01+00:00
google/gemini-3.1-pro-preview,S10,E,S10_E,3,3,3,3,2,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4878,185,,ok,,2026-06-20T19:30:05+00:00
google/gemini-3.1-pro-preview,S10,F,S10_F,3,3,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5077,185,,ok,,2026-06-20T19:30:09+00:00
google/gemini-3.1-pro-preview,S01,A,S01_A,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5101,185,,ok,,2026-06-20T19:30:12+00:00
google/gemini-3.1-pro-preview,S01,B,S01_B,4,2,3,2,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5037,185,,ok,,2026-06-20T19:30:16+00:00
google/gemini-3.1-pro-preview,S01,C,S01_C,4,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5387,185,,ok,,2026-06-20T19:30:20+00:00
google/gemini-3.1-pro-preview,S01,D,S01_D,4,2,3,2,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5334,185,,ok,,2026-06-20T19:30:24+00:00
google/gemini-3.1-pro-preview,S01,E,S01_E,4,3,3,3,2,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4931,185,,ok,,2026-06-20T19:30:28+00:00
google/gemini-3.1-pro-preview,S01,F,S01_F,4,2,3,3,1,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,4872,185,,ok,,2026-06-20T19:30:32+00:00
google/gemini-3.1-pro-preview,S02,A,S02_A,4,3,3,3,3,3,3,3,2,1,3,2,3,1,deepseek-v4-flash,medium,0.01,stop,5056,185,,ok,,2026-06-20T19:30:36+00:00
google/gemini-3.1-pro-preview,S02,B,S02_B,4,3,3,3,2,3,3,3,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,4917,185,,ok,,2026-06-20T19:30:39+00:00
google/gemini-3.1-pro-preview,S02,C,S02_C,4,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4950,185,,ok,,2026-06-20T19:30:43+00:00
google/gemini-3.1-pro-preview,S02,D,S02_D,4,2,3,3,2,3,3,2,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5342,185,,ok,,2026-06-20T19:30:47+00:00
google/gemini-3.1-pro-preview,S02,E,S02_E,4,3,3,3,2,3,3,3,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,5120,185,,ok,,2026-06-20T19:30:51+00:00
google/gemini-3.1-pro-preview,S02,F,S02_F,4,3,3,3,1,3,3,2,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,5176,185,,ok,,2026-06-20T19:30:55+00:00
google/gemini-3.1-pro-preview,S03,A,S03_A,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5319,185,,ok,,2026-06-20T19:30:59+00:00
google/gemini-3.1-pro-preview,S03,B,S03_B,4,3,2,3,3,3,3,1,3,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5147,185,,ok,,2026-06-20T19:31:02+00:00
google/gemini-3.1-pro-preview,S03,C,S03_C,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5233,185,,ok,,2026-06-20T19:31:06+00:00
google/gemini-3.1-pro-preview,S03,D,S03_D,4,1,1,3,3,3,1,1,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5351,185,,ok,,2026-06-20T19:31:10+00:00
google/gemini-3.1-pro-preview,S03,E,S03_E,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5293,185,,ok,,2026-06-20T19:31:14+00:00
google/gemini-3.1-pro-preview,S03,F,S03_F,4,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5113,185,,ok,,2026-06-20T19:31:18+00:00
google/gemini-3.1-pro-preview,S04,A,S04_A,4,3,3,3,3,3,3,1,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5298,185,,ok,,2026-06-20T19:31:22+00:00
google/gemini-3.1-pro-preview,S04,B,S04_B,4,3,3,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5024,185,,ok,,2026-06-20T19:31:25+00:00
google/gemini-3.1-pro-preview,S04,C,S04_C,4,3,2,3,3,3,3,3,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5243,185,,ok,,2026-06-20T19:31:29+00:00
google/gemini-3.1-pro-preview,S04,D,S04_D,4,3,3,3,3,3,3,3,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5446,185,,ok,,2026-06-20T19:31:34+00:00
google/gemini-3.1-pro-preview,S04,E,S04_E,4,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5254,185,,ok,,2026-06-20T19:31:37+00:00
google/gemini-3.1-pro-preview,S04,F,S04_F,4,3,2,3,3,3,3,2,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4978,185,,ok,,2026-06-20T19:31:41+00:00
google/gemini-3.1-pro-preview,S05,A,S05_A,4,3,3,3,3,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5193,185,,ok,,2026-06-20T19:31:45+00:00
google/gemini-3.1-pro-preview,S05,B,S05_B,4,3,3,2,3,3,3,3,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5124,185,,ok,,2026-06-20T19:31:49+00:00
google/gemini-3.1-pro-preview,S05,C,S05_C,4,3,2,3,3,3,3,2,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5071,185,,ok,,2026-06-20T19:31:53+00:00
google/gemini-3.1-pro-preview,S05,D,S05_D,4,2,2,2,2,3,1,1,3,1,1,3,1,1,deepseek-v4-flash,medium,0.01,stop,5452,185,,ok,,2026-06-20T19:31:57+00:00
google/gemini-3.1-pro-preview,S05,E,S05_E,4,3,3,3,3,3,3,1,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,4832,185,,ok,,2026-06-20T19:32:00+00:00
google/gemini-3.1-pro-preview,S05,F,S05_F,4,3,3,3,2,3,3,2,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,5007,185,,ok,,2026-06-20T19:32:04+00:00
google/gemini-3.1-pro-preview,S06,A,S06_A,4,3,3,3,2,3,3,1,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,5149,185,,ok,,2026-06-20T19:32:08+00:00
google/gemini-3.1-pro-preview,S06,B,S06_B,4,2,3,3,2,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4920,185,,ok,,2026-06-20T19:32:12+00:00
google/gemini-3.1-pro-preview,S06,C,S06_C,4,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5198,185,,ok,,2026-06-20T19:32:16+00:00
google/gemini-3.1-pro-preview,S06,D,S06_D,4,1,2,3,3,3,1,2,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5493,185,,ok,,2026-06-20T19:32:20+00:00
google/gemini-3.1-pro-preview,S06,E,S06_E,4,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4947,185,,ok,,2026-06-20T19:32:23+00:00
google/gemini-3.1-pro-preview,S06,F,S06_F,4,2,3,3,1,3,3,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4831,185,,ok,,2026-06-20T19:32:27+00:00
google/gemini-3.1-pro-preview,S07,A,S07_A,4,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5256,185,,ok,,2026-06-20T19:32:31+00:00
google/gemini-3.1-pro-preview,S07,B,S07_B,4,2,3,3,3,3,3,1,3,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5016,185,,ok,,2026-06-20T19:32:35+00:00
google/gemini-3.1-pro-preview,S07,C,S07_C,4,3,2,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5190,185,,ok,,2026-06-20T19:32:39+00:00
google/gemini-3.1-pro-preview,S07,D,S07_D,4,1,3,3,3,3,1,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5336,185,,ok,,2026-06-20T19:32:43+00:00
google/gemini-3.1-pro-preview,S07,E,S07_E,4,3,3,3,2,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5141,185,,ok,,2026-06-20T19:32:46+00:00
google/gemini-3.1-pro-preview,S07,F,S07_F,4,2,3,3,2,3,3,1,2,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,4919,185,,ok,,2026-06-20T19:32:50+00:00
google/gemini-3.1-pro-preview,S08,A,S08_A,4,3,3,3,1,3,3,1,2,1,3,2,2,1,deepseek-v4-flash,medium,0.01,stop,5067,185,,ok,,2026-06-20T19:32:54+00:00
google/gemini-3.1-pro-preview,S08,B,S08_B,4,3,3,3,2,3,3,3,2,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5151,185,,ok,,2026-06-20T19:32:58+00:00
google/gemini-3.1-pro-preview,S08,C,S08_C,4,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5329,185,,ok,,2026-06-20T19:33:02+00:00
google/gemini-3.1-pro-preview,S08,D,S08_D,4,3,2,3,3,3,3,1,3,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,5518,185,,ok,,2026-06-20T19:33:06+00:00
google/gemini-3.1-pro-preview,S08,E,S08_E,4,3,3,3,2,3,3,3,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,5030,185,,ok,,2026-06-20T19:33:10+00:00
google/gemini-3.1-pro-preview,S08,F,S08_F,4,3,2,3,2,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5168,185,,ok,,2026-06-20T19:33:14+00:00
google/gemini-3.1-pro-preview,S09,A,S09_A,4,3,3,3,3,3,3,2,2,1,3,3,3,1,deepseek-v4-flash,medium,0.01,stop,4980,185,,ok,,2026-06-20T19:33:17+00:00
google/gemini-3.1-pro-preview,S09,B,S09_B,4,2,2,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4722,185,,ok,,2026-06-20T19:33:21+00:00
google/gemini-3.1-pro-preview,S09,C,S09_C,4,3,1,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4886,185,,ok,,2026-06-20T19:33:25+00:00
google/gemini-3.1-pro-preview,S09,D,S09_D,4,2,1,3,3,3,1,1,3,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,5188,185,,ok,,2026-06-20T19:33:29+00:00
google/gemini-3.1-pro-preview,S09,E,S09_E,4,3,1,3,3,3,3,1,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,4772,185,,ok,,2026-06-20T19:33:32+00:00
google/gemini-3.1-pro-preview,S09,F,S09_F,4,3,1,3,3,3,3,1,2,1,1,3,3,1,deepseek-v4-flash,medium,0.01,stop,4697,185,,ok,,2026-06-20T19:33:36+00:00
google/gemini-3.1-pro-preview,S10,A,S10_A,4,3,3,3,3,3,3,1,2,1,3,3,3,1,deepseek-v4-flash,medium,0.01,stop,5171,185,,ok,,2026-06-20T19:33:40+00:00
google/gemini-3.1-pro-preview,S10,B,S10_B,4,1,2,3,3,3,1,1,3,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,4876,185,,ok,,2026-06-20T19:33:44+00:00
google/gemini-3.1-pro-preview,S10,C,S10_C,4,3,2,3,3,3,3,2,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5246,185,,ok,,2026-06-20T19:33:48+00:00
google/gemini-3.1-pro-preview,S10,D,S10_D,4,1,2,3,2,3,1,1,3,1,1,3,2,1,deepseek-v4-flash,medium,0.01,stop,5283,185,,ok,,2026-06-20T19:33:52+00:00
google/gemini-3.1-pro-preview,S10,E,S10_E,4,3,3,3,2,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4970,185,,ok,,2026-06-20T19:33:56+00:00
google/gemini-3.1-pro-preview,S10,F,S10_F,4,3,2,3,3,3,3,1,2,1,2,3,2,3,deepseek-v4-flash,medium,0.01,stop,5066,185,,ok,,2026-06-20T19:34:00+00:00
google/gemini-3.1-pro-preview,S01,A,S01_A,5,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5127,185,,ok,,2026-06-20T19:34:03+00:00
google/gemini-3.1-pro-preview,S01,B,S01_B,5,3,3,2,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5145,185,,ok,,2026-06-20T19:34:07+00:00
google/gemini-3.1-pro-preview,S01,C,S01_C,5,3,3,3,3,3,3,1,2,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5296,185,,ok,,2026-06-20T19:34:11+00:00
google/gemini-3.1-pro-preview,S01,D,S01_D,5,1,2,2,2,3,1,2,3,1,1,3,1,1,deepseek-v4-flash,medium,0.01,stop,5256,185,,ok,,2026-06-20T19:34:15+00:00
google/gemini-3.1-pro-preview,S01,E,S01_E,5,3,3,3,3,3,3,1,2,1,3,2,2,3,deepseek-v4-flash,medium,0.01,stop,4793,185,,ok,,2026-06-20T19:34:19+00:00
google/gemini-3.1-pro-preview,S01,F,S01_F,5,3,3,3,1,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4945,185,,ok,,2026-06-20T19:34:23+00:00
google/gemini-3.1-pro-preview,S02,A,S02_A,5,3,3,3,2,3,3,3,2,1,3,2,2,1,deepseek-v4-flash,medium,0.01,stop,5166,185,,ok,,2026-06-20T19:34:27+00:00
google/gemini-3.1-pro-preview,S02,B,S02_B,5,3,3,3,1,3,3,1,2,1,3,3,2,1,deepseek-v4-flash,medium,0.01,stop,4991,185,,ok,,2026-06-20T19:34:30+00:00
google/gemini-3.1-pro-preview,S02,C,S02_C,5,3,3,3,3,3,3,1,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,4957,185,,ok,,2026-06-20T19:34:34+00:00
google/gemini-3.1-pro-preview,S02,D,S02_D,5,2,3,3,2,3,3,3,3,1,2,3,2,1,deepseek-v4-flash,medium,0.01,stop,5275,185,,ok,,2026-06-20T19:34:38+00:00
google/gemini-3.1-pro-preview,S02,E,S02_E,5,3,3,3,2,3,3,3,2,1,3,2,2,2,deepseek-v4-flash,medium,0.01,stop,5060,185,,ok,,2026-06-20T19:34:42+00:00
google/gemini-3.1-pro-preview,S02,F,S02_F,5,3,3,3,1,3,3,3,2,1,3,2,3,1,deepseek-v4-flash,medium,0.01,stop,5096,185,,ok,,2026-06-20T19:34:46+00:00
google/gemini-3.1-pro-preview,S03,A,S03_A,5,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5323,185,,ok,,2026-06-20T19:34:50+00:00
google/gemini-3.1-pro-preview,S03,B,S03_B,5,3,1,3,3,3,3,1,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5188,185,,ok,,2026-06-20T19:34:53+00:00
google/gemini-3.1-pro-preview,S03,C,S03_C,5,3,2,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5276,185,,ok,,2026-06-20T19:34:57+00:00
google/gemini-3.1-pro-preview,S03,D,S03_D,5,1,1,3,2,3,1,1,3,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5222,185,,ok,,2026-06-20T19:35:01+00:00
google/gemini-3.1-pro-preview,S03,E,S03_E,5,3,3,3,3,3,3,1,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5318,185,,ok,,2026-06-20T19:35:05+00:00
google/gemini-3.1-pro-preview,S03,F,S03_F,5,3,2,3,3,3,3,1,3,1,2,3,3,2,deepseek-v4-flash,medium,0.01,stop,5201,185,,ok,,2026-06-20T19:35:09+00:00
google/gemini-3.1-pro-preview,S04,A,S04_A,5,3,3,3,3,3,3,2,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5195,185,,ok,,2026-06-20T19:35:13+00:00
google/gemini-3.1-pro-preview,S04,B,S04_B,5,2,3,3,3,3,3,2,2,1,1,3,2,2,deepseek-v4-flash,medium,0.01,stop,4969,185,,ok,,2026-06-20T19:35:17+00:00
google/gemini-3.1-pro-preview,S04,C,S04_C,5,3,2,3,3,3,3,2,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5366,185,,ok,,2026-06-20T19:35:21+00:00
google/gemini-3.1-pro-preview,S04,D,S04_D,5,3,2,3,3,3,3,2,3,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5386,185,,ok,,2026-06-20T19:35:24+00:00
google/gemini-3.1-pro-preview,S04,E,S04_E,5,3,3,3,3,3,3,3,2,1,3,3,3,2,deepseek-v4-flash,medium,0.01,stop,5175,185,,ok,,2026-06-20T19:35:28+00:00
google/gemini-3.1-pro-preview,S04,F,S04_F,5,3,2,3,3,3,3,1,2,1,2,3,2,2,deepseek-v4-flash,medium,0.01,stop,5016,185,,ok,,2026-06-20T19:35:32+00:00
google/gemini-3.1-pro-preview,S05,A,S05_A,5,3,3,3,3,3,3,2,2,1,3,3,2,3,deepseek-v4-flash,medium,0.01,stop,5412,185,,ok,,2026-06-20T19:35:36+00:00
google/gemini-3.1-pro-preview,S05,B,S05_B,5,2,2,2,2,3,3,2,2,1,2,3,3,1,deepseek-v4-flash,medium,0.01,stop,5004,185,,ok,,2026-06-20T19:35:39+00:00
google/gemini-3.1-pro-preview,S05,C,S05_C,5,3,3,3,3,3,3,3,2,1,3,3,2,2,deepseek-v4-flash,medium,0.01,stop,5098,185,,ok,,2026-06-20T19:35:43+00:00
